Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
58,60,3,1.6466408667027277,9.36263218231844,1,0,3,0,0,0,5,2,2,0,5,7,5,2,2,1,1,12,13,2,0.0,2,4,2,2,4,3,6,0.0,6,0.0,29.32575659723036,29.32575659723036,1,0,1,4,6.756932389247553,29.32575659723036,0,7.450079569807499,0,0,2,1,3,1,2,7,6,0,3,1,2.0,2,2,565,5,5,2,0.0,8.366600265340756,0.0,0,0.0,0,0,8,2006,8,4,12.188417710291453
59,60,3,1.5928377813306158,9.523836379320944,1,1,1,0,1,0,22,2,2,0,5,10,5,0,0,3,1,12,13,1,32.109188716004645,0,4,2,0,4,1,6,0.0,6,0.0,37.54996671103717,37.54996671103717,1,0,1,4,7.262628600974241,38.97435053981015,0,7.987864096085687,0,0,3,1,3,1,2,10,6,1,2,3,0.0,0,3,641,5,5,2,13.856406460551018,0.0,6.082762530298219,0,0.0,0,0,10,2006,6,5,12.991753427493052
60,20,3,1.5760586001492374,8.881836305004146,1,3,0,0,4,0,5,2,2,0,2,5,7,36,36,1,1,6,6,2,0.0,3,4,1,4,4,0,0,25.13961017995307,6,0.0,12.165525060596439,27.92848008753788,1,0,1,4,6.659293919683638,0.0,0,6.659293919683638,0,0,1,0,2,1,3,4,6,0,3,5,35.0,3,1,352,5,5,2,14.0,0.0,0.0,0,0.0,0,0,1,2008,8,4,11.73526869611367
61,20,3,1.584625818705653,9.478227817099784,1,3,3,0,4,0,20,5,2,0,2,6,5,2,2,1,1,12,13,2,0.0,3,4,2,2,4,3,0,30.675723300355934,6,0.0,14.730919862656235,34.02939905434711,1,0,1,4,7.05444965813294,0.0,0,7.05444965813294,1,0,1,1,3,1,2,5,6,0,3,5,0.0,3,2,576,5,5,2,0.0,7.0710678118654755,0.0,0,0.0,0,0,5,2006,6,5,11.970350312009105
62,75,4,1.5760586001492374,8.881836305004146,1,3,3,0,4,0,9,2,2,0,4,5,7,87,11,1,1,8,8,2,0.0,3,4,0,4,0,3,6,0.0,6,0.0,23.021728866442675,23.021728866442675,1,4,0,4,6.364750756851911,23.021728866442675,0,7.01301578963963,0,0,1,0,3,1,1,6,6,0,3,5,72.0,3,1,288,5,5,0,0.0,0.0,12.0,0,0.0,0,0,3,2007,8,4,11.522875795823397
63,120,3,1.522670216302517,8.770594329891145,1,0,3,0,4,0,16,2,2,4,2,8,5,1,1,1,1,12,13,3,13.341664064126334,2,4,2,2,1,2,2,4.898979485566356,6,0.0,36.68787265568828,37.013511046643494,1,0,1,4,7.222566018822171,0.0,0,7.222566018822171,0,0,2,0,2,1,2,6,6,1,2,1,1.0,2,2,484,5,5,2,10.954451150103322,7.0,0.0,0,0.0,0,0,10,2007,8,4,12.218495165528731
64,70,4,1.544452104946379,9.239899174217728,1,0,0,0,4,0,17,6,1,0,5,7,6,89,60,1,1,11,12,2,0.0,3,4,0,4,4,3,6,0.0,6,0.0,24.0,24.0,1,2,1,4,6.804614520062624,28.42534080710379,0,7.444248649496705,0,0,2,0,3,1,3,9,6,0,3,5,20.0,3,2,480,5,5,2,3.4641016151377544,3.3166247903554,8.0,0,0.0,0,0,4,2010,8,4,11.84939770159144
65,60,3,1.6007244024062175,9.14580185083861,1,3,3,0,4,0,5,2,2,0,5,7,5,12,11,1,1,12,13,1,23.93741840717165,3,4,2,2,4,3,2,27.184554438136374,6,0.0,17.832554500127006,32.51153641401772,1,0,1,4,6.963189985870238,31.25699921617557,0,7.617759576608505,1,0,2,1,3,1,2,8,6,0,3,1,11.0,2,2,645,5,5,2,24.0,6.0,0.0,0,0.0,0,0,2,2009,8,4,12.299107511497363
66,60,3,1.6180028715138242,9.16858043772795,1,3,3,0,4,0,16,2,2,0,5,8,5,3,2,1,1,12,13,1,18.547236990991408,2,4,2,0,4,0,6,0.0,6,0.0,33.80828300875393,33.80828300875393,1,0,1,4,7.04141166379481,36.46916505762094,0,7.813187267521416,0,0,2,1,4,1,2,9,6,1,2,3,3.0,2,3,852,5,5,2,13.856406460551018,12.288205727444508,0.0,0,0.0,0,0,10,2007,8,4,12.666657052859417
67,20,3,1.6007244024062175,9.898475010712584,1,3,3,0,4,0,12,3,2,0,2,7,5,40,21,1,1,9,10,1,16.941074346097416,3,4,1,2,4,1,2,30.199337741083,6,0.0,32.17141588429082,44.12482294582042,1,4,1,4,7.699389406256737,0.0,0,7.699389406256737,1,0,2,0,3,1,3,7,2,1,2,1,40.0,2,2,576,5,5,2,17.349351572897472,0.0,0.0,0,0.0,0,0,7,2010,8,4,12.100712129872347
68,20,3,1.6083119076007948,9.274722630905451,1,0,3,0,4,0,5,2,2,0,2,7,5,4,4,1,1,12,13,1,12.922847983320086,2,4,2,2,4,0,2,31.827660925679098,6,0.0,20.97617696340303,38.118237105091836,1,0,1,4,7.2991214627108,0.0,0,7.2991214627108,1,0,2,0,3,1,2,7,6,0,3,1,4.0,2,2,558,5,5,2,12.0,5.385164807134504,0.0,0,0.0,0,0,6,2007,8,4,12.328290278254423
69,30,4,1.5338703441645078,8.435549202375727,1,3,3,0,0,0,17,0,2,0,2,4,6,65,60,1,1,8,8,2,0.0,3,2,1,4,4,3,6,0.0,6,0.0,27.331300737432898,27.331300737432898,1,4,1,4,6.616065185132817,0.0,0,6.616065185132817,0,0,1,0,2,1,3,4,6,0,3,1,65.0,3,1,220,5,5,2,0.0,0.0,0.0,0,0.0,0,0,6,2010,8,4,11.289781913656018
70,50,3,1.6294982222188463,9.654577374584886,1,3,3,0,0,0,4,2,2,0,0,7,4,53,53,1,1,3,0,2,0.0,2,4,1,4,4,3,1,24.55605831561735,6,0.0,26.476404589747453,36.11094017053558,2,4,1,4,7.1731917424865985,31.352830813181765,0,7.734996194022781,0,0,2,0,3,1,3,7,6,1,5,1,53.0,0,2,667,5,5,2,0.0,4.58257569495584,10.677078252031311,0,0.0,0,0,7,2006,8,4,12.323855681186558
71,20,3,1.658620646802564,9.521568058002977,1,0,3,0,4,0,12,2,2,0,2,7,6,34,34,1,1,9,10,1,33.391615714128,3,2,1,2,4,1,0,43.3589667773576,6,0.0,18.520259177452136,47.148700936505136,1,0,1,4,7.706612913964197,0.0,0,7.706612913964197,1,0,2,0,3,1,3,8,6,2,2,1,34.0,0,2,516,5,5,2,17.320508075688775,0.0,0.0,0,0.0,0,0,2,2007,8,4,12.404923504275338
72,20,3,1.6007244024062175,8.935771938669784,1,3,3,0,0,0,11,2,2,0,2,4,6,25,1,1,1,6,10,2,0.0,3,4,1,4,4,3,0,23.769728648009426,6,0.0,16.73320053068151,29.068883707497267,1,4,1,4,6.739336627357174,0.0,0,6.739336627357174,1,0,1,0,2,1,3,4,6,0,3,5,20.0,3,2,360,5,5,2,0.0,0.0,0.0,0,0.0,0,0,6,2007,8,4,11.771436160121729
73,60,3,1.613215600983197,9.224341891611996,1,0,3,0,0,0,8,2,2,0,5,7,5,11,11,1,1,12,13,1,6.324555320336759,3,4,2,2,4,3,6,0.0,6,0.0,28.844410203711913,28.844410203711913,1,2,1,4,6.785587645007929,28.861739379323623,0,7.4489161025442,0,0,2,1,3,1,3,7,6,1,5,1,11.0,0,2,427,5,5,2,0.0,9.695359714832659,0.0,0,17.05872210923198,0,0,12,2009,8,4,12.128111104060462
74,20,3,1.6382488834516562,9.230142999272362,1,3,3,0,4,0,12,2,2,0,2,5,7,56,7,1,1,13,14,1,10.198039027185569,3,4,1,4,4,3,0,17.88854381999832,1,19.026297590440446,20.09975124224178,32.95451410656816,1,2,1,4,6.990256500493881,0.0,0,6.990256500493881,1,0,1,0,3,1,3,6,6,0,3,1,21.0,3,2,490,5,5,2,0.0,0.0,0.0,0,0.0,0,0,5,2010,8,4,11.883799128308773
75,50,4,1.5760586001492374,8.663887570567042,1,3,3,0,0,0,17,2,2,0,5,3,6,95,60,2,1,12,13,2,0.0,2,2,1,1,4,3,6,0.0,6,0.0,28.982753492378876,28.982753492378876,1,2,0,4,6.733401891837359,27.65863337187866,0,7.380879035564116,0,0,2,0,3,2,3,8,6,0,3,5,95.0,3,1,379,5,5,2,0.0,0.0,14.212670403551895,0,0.0,0,0,5,2010,8,4,11.584315461056901
76,180,4,1.4025335376029113,7.3752557780097545,1,3,3,0,4,0,10,2,2,3,7,4,5,36,36,1,1,5,5,2,0.0,3,4,1,2,4,1,2,21.494185260204677,6,0.0,0.0,21.494185260204677,1,4,1,4,6.26530121273771,21.494185260204677,0,6.895682697747868,1,0,1,0,2,1,3,5,6,0,3,3,36.0,3,1,297,5,5,2,10.954451150103322,10.04987562112089,0.0,0,0.0,0,0,11,2009,8,4,11.418614785498987
77,20,3,1.6007244024062175,9.044875932248651,1,0,3,0,4,0,12,2,2,0,2,4,7,52,52,1,1,12,13,2,0.0,3,4,1,4,4,3,0,15.0996688705415,6,0.0,26.90724809414742,30.854497241083024,1,0,1,0,6.858565034791365,0.0,0,6.858565034791365,0,0,1,0,2,1,3,4,6,0,3,5,52.0,3,1,283,5,5,2,0.0,0.0,0.0,0,0.0,0,0,4,2008,8,4,11.818570237796182
78,50,4,1.544452104946379,9.06357899058078,1,3,3,0,4,0,3,2,2,0,0,5,5,60,7,1,1,13,14,2,0.0,3,4,1,4,4,3,1,18.33030277982336,2,6.4031242374328485,17.175564037317667,25.92296279363144,1,4,1,4,6.977281341630747,14.594519519326424,0,7.158513997329321,1,0,1,0,2,1,3,6,2,0,3,5,60.0,3,1,240,5,5,2,0.0,0.0,0.0,0,0.0,0,0,1,2008,8,4,11.751942365440728
79,90,3,1.6083119076007948,9.285262298493443,1,3,3,0,4,0,19,2,2,2,2,4,5,42,42,3,1,6,6,2,0.0,3,4,1,4,4,3,6,0.0,6,0.0,42.04759208325728,42.04759208325728,1,4,0,4,7.477604243197589,0.0,0,7.477604243197589,0,0,2,0,4,2,3,8,6,0,3,6,0.0,1,0,0,3,3,2,0.0,0.0,0.0,0,0.0,0,0,4,2010,8,4,11.824079893607152
80,50,4,1.5760586001492374,9.25339986143663,1,3,3,0,0,0,17,2,2,0,5,5,6,99,28,1,1,13,14,2,0.0,3,4,2,4,4,3,6,0.0,6,0.0,20.97617696340303,20.97617696340303,1,2,1,4,6.525029657843462,23.40939982143925,0,7.114769448366463,0,0,1,1,2,1,3,5,6,0,3,5,43.0,3,2,440,5,5,2,8.602325267042627,0.0,11.313708498984761,0,0.0,0,0,5,2009,8,4,11.608235644774552
81,60,3,1.6681005372000588,9.472704636443673,1,3,3,0,0,0,12,2,2,0,5,6,6,41,41,1,1,12,13,1,24.0,3,2,1,2,4,3,5,21.166010488516726,6,0.0,21.166010488516726,29.93325909419153,1,4,1,4,7.074963197966044,30.983866769659336,0,7.669495251007694,0,0,2,1,4,1,2,8,6,1,2,1,41.0,0,1,509,5,5,2,0.0,8.48528137423857,0.0,0,15.874507866387544,0,0,6,2009,8,4,12.173032791451973
82,120,4,1.4697344922755988,8.411832675758411,1,3,3,0,2,0,11,2,2,4,2,6,5,8,8,3,1,12,13,1,21.047565179849187,3,2,2,0,1,3,2,34.655446902326915,6,0.0,6.0,35.17101079013795,1,0,1,4,7.198183577101943,0.0,0,7.198183577101943,1,0,2,0,2,1,3,5,6,0,3,1,8.0,0,2,405,5,5,2,0.0,14.106735979665885,0.0,0,0.0,0,0,3,2006,8,4,11.941455846009388
83,20,3,1.6226794404526244,9.230731061623917,1,3,3,0,4,0,21,2,2,0,2,8,5,1,1,1,1,12,13,3,21.633307652783937,3,4,2,2,4,3,2,5.744562646538029,6,0.0,39.11521443121589,39.534794801541594,1,0,1,4,7.354362330421477,0.0,0,7.354362330421477,0,0,2,0,3,1,2,6,6,1,2,1,1.0,2,3,758,5,5,2,12.0,9.9498743710662,0.0,0,0.0,0,0,10,2008,8,4,12.409013489526863
84,20,3,1.6272506099369242,9.092907275084087,1,0,3,0,4,0,12,2,2,0,2,5,5,47,47,1,1,8,8,0,8.12403840463596,3,4,1,4,4,3,6,0.0,6,0.0,32.63433774416144,32.63433774416144,1,2,1,4,6.970730078143525,0.0,0,6.970730078143525,0,0,1,1,3,1,3,6,6,0,3,5,33.0,3,2,461,5,5,2,8.602325267042627,0.0,0.0,0,0.0,0,0,7,2007,0,4,11.747997587149712
85,80,3,1.6007244024062175,9.051344640485725,1,0,3,0,4,0,8,2,2,0,7,7,5,14,13,1,1,6,6,1,4.69041575982343,3,4,2,2,4,3,6,0.0,6,0.0,19.595917942265423,19.595917942265423,1,2,1,4,6.6895992691789665,25.88435821108957,0,7.295735072749282,0,0,2,1,3,1,3,7,6,1,5,3,14.0,0,2,400,5,5,2,10.954451150103322,8.48528137423857,0.0,0,0.0,0,700,5,2009,8,4,12.034691028774553
86,60,3,1.703807778803232,9.68402471906149,1,3,3,0,0,0,15,2,2,0,5,8,5,15,14,3,1,6,6,1,16.852299546352718,2,4,1,2,4,3,6,0.0,6,0.0,35.888716889852724,35.888716889852724,1,0,1,4,7.170888478512505,33.406586176980134,0,7.790282380703483,0,0,2,1,4,1,2,9,6,1,5,1,15.0,3,2,462,5,5,2,11.269427669584644,9.055385138137417,0.0,0,0.0,0,0,4,2006,8,4,12.468436909997665
87,60,3,1.7053666235265146,9.385217621880901,1,1,3,0,4,0,8,2,2,0,5,6,5,4,4,1,1,12,13,2,0.0,2,4,2,2,4,0,6,0.0,6,0.0,26.153393661244042,26.153393661244042,1,0,1,4,6.52795791762255,29.597297173897484,0,7.352441100243583,0,0,2,1,3,1,2,6,6,1,2,3,4.0,0,2,400,5,5,2,10.0,6.164414002968976,0.0,0,0.0,0,0,3,2009,8,4,12.066810578196666
88,160,1,1.5066301902946675,8.281723990411392,1,3,3,0,0,0,21,2,2,4,5,6,5,0,0,1,1,12,13,3,8.717797887081348,2,4,2,2,4,0,6,0.0,6,0.0,24.73863375370596,24.73863375370596,1,0,1,4,6.416732282512326,24.73863375370596,0,7.1098794630722715,0,0,2,1,2,1,2,4,6,0,3,5,0.0,2,2,528,5,5,2,0.0,15.297058540778355,0.0,0,0.0,0,0,6,2009,6,5,12.010665849187564
89,50,0,1.6771680819442163,9.0442857876461,1,0,3,0,0,0,9,1,1,0,0,3,2,94,27,3,1,9,10,2,0.0,1,1,1,4,0,3,6,0.0,6,0.0,31.827660925679098,31.827660925679098,1,4,0,4,6.920671504248683,0.0,513,7.330405211844402,0,0,1,0,2,1,1,6,6,0,3,6,0.0,1,0,0,3,3,0,0.0,0.0,12.489995996796797,0,0.0,0,0,10,2009,3,0,11.350406535472453
90,20,3,1.5760586001492374,8.995908761263994,1,3,3,0,4,0,5,2,2,0,2,4,5,13,12,1,1,12,13,2,0.0,3,4,2,2,4,3,2,24.24871130596428,6,0.0,20.049937655763422,31.464265445104548,1,0,1,4,6.897704943128636,0.0,0,6.897704943128636,1,0,1,0,3,1,3,5,6,0,3,6,0.0,1,0,0,3,3,2,0.0,0.0,0.0,0,0.0,0,0,8,2007,8,4,11.724805824005728
91,20,3,1.5760586001492374,8.881836305004146,1,3,3,0,4,0,12,2,2,0,2,4,5,56,56,1,1,3,14,2,0.0,3,4,3,3,2,4,4,0.0,4,0.0,0.0,0.0,1,4,1,0,6.946975992135418,0.0,0,6.946975992135418,0,0,1,0,2,1,3,4,6,0,3,5,56.0,3,2,420,5,5,2,0.0,5.385164807134504,0.0,0,0.0,0,0,7,2006,8,4,11.607326140391713
92,20,3,1.6382488834516562,9.047821442478408,1,3,3,0,4,0,12,2,2,0,2,5,3,45,45,3,1,6,6,0,14.247806848775006,3,4,1,4,4,3,5,24.49489742783178,6,0.0,25.199206336708304,35.14256678161116,1,4,1,4,7.118826249062078,0.0,0,7.118826249062078,0,0,1,0,2,1,3,6,6,0,3,1,45.0,3,2,480,5,5,2,0.0,0.0,0.0,0,0.0,0,0,12,2006,8,0,11.498826540590727
93,30,3,1.6272506099369242,9.500020447090638,1,0,1,0,4,0,6,2,2,0,2,5,7,88,3,1,1,13,14,2,0.0,3,2,0,2,4,3,0,26.70205984563738,6,0.0,12.767145334803704,29.597297173897484,1,0,1,4,6.871091294610546,0.0,0,6.871091294610546,1,0,1,0,2,1,3,5,6,0,3,5,88.0,3,2,432,5,5,2,0.0,0.0,6.6332495807108,0,0.0,0,0,8,2009,8,4,12.004568269319446
94,190,0,1.5760586001492374,8.881836305004146,1,3,3,0,0,0,17,2,2,1,4,6,6,97,9,3,1,8,8,2,0.0,3,4,0,4,0,2,5,32.341923257592455,6,0.0,12.96148139681572,34.84250278036869,2,0,0,4,7.138866999945524,32.109188716004645,0,7.736743682453495,0,1,2,0,4,2,3,9,6,1,2,5,107.0,3,2,506,5,5,2,0.0,0.0,0.0,0,9.9498743710662,0,0,11,2007,8,4,11.804848531679264
95,60,3,1.6007244024062175,9.141740280483926,1,0,3,0,4,0,5,2,2,0,5,6,5,10,10,1,1,12,13,2,0.0,3,2,2,2,4,3,2,25.45584412271571,6,0.0,13.2664991614216,28.705400188814647,1,0,1,4,6.807934943699926,29.68164415931166,0,7.487733761436444,1,0,2,1,3,1,2,7,6,0,3,1,10.0,2,2,684,5,5,2,0.0,12.727922061357855,0.0,0,0.0,0,0,5,2007,8,4,12.229545001715316
96,60,3,1.6007244024062175,9.186559843310778,1,1,3,0,0,0,8,2,2,0,5,6,8,16,16,1,1,12,13,1,8.246211251235321,0,2,2,2,1,3,0,17.60681686165901,6,0.0,19.235384061671343,26.076809620810597,1,2,1,4,6.522092798170152,28.106938645110393,0,7.293017679772782,0,0,2,1,3,1,3,6,6,1,5,3,16.0,0,2,420,5,5,2,15.231546211727817,7.937253933193772,0.0,0,0.0,0,480,4,2009,8,4,12.128111104060462
97,20,3,1.6226794404526244,9.236397906295473,1,0,3,0,4,0,5,2,2,0,2,7,5,7,7,1,1,12,13,1,13.527749258468683,2,4,2,2,4,0,0,34.08812109811862,6,0.0,20.639767440550294,39.84971769034255,1,0,1,4,7.370230641807081,0.0,0,7.370230641807081,0,0,2,0,3,1,2,6,6,0,3,1,7.0,2,2,472,5,5,2,12.569805089976535,5.385164807134504,0.0,0,0.0,0,0,8,2006,8,4,12.273731294003989
98,20,3,1.610778682311281,9.298442820197728,1,3,1,0,4,0,7,2,2,0,2,4,5,42,42,3,1,6,6,1,6.928203230275509,3,4,1,4,4,3,5,22.80350850198276,6,0.0,20.97617696340303,30.983866769659336,1,4,1,1,6.866933284461882,0.0,0,6.866933284461882,1,0,1,0,3,1,3,6,6,0,3,1,42.0,0,1,432,5,5,1,10.954451150103322,0.0,0.0,0,0.0,0,0,5,2007,8,4,11.458997122944673
99,30,3,1.6382488834516562,9.270964993792617,1,3,3,0,0,0,7,2,2,0,2,5,5,90,60,1,1,13,14,2,0.0,3,4,0,4,4,3,0,10.392304845413264,6,0.0,18.708286933869708,21.400934559032695,1,1,0,4,6.727431724850855,0.0,0,6.727431724850855,0,0,1,0,2,1,3,5,6,0,3,2,90.0,3,1,366,1,5,2,0.0,0.0,8.774964387392123,0,0.0,0,400,5,2010,0,0,11.326595886778735
100,20,3,1.62035465297284,9.139917907679637,1,0,3,0,4,0,12,2,2,0,2,4,5,51,51,1,1,9,10,2,0.0,3,4,1,4,4,3,0,23.853720883753127,6,0.0,19.519221295943137,30.822070014844883,1,1,1,4,7.110696122978827,0.0,0,7.110696122978827,1,0,1,1,3,1,3,6,6,0,3,6,0.0,1,0,0,3,3,2,18.76166303929372,0.0,0.0,0,0.0,0,400,1,2010,8,4,11.76718001130949
101,20,3,1.6007244024062175,9.268892258925797,1,0,3,0,4,0,14,2,2,0,2,6,7,33,9,1,1,9,10,1,5.291502622129181,3,4,2,4,4,2,0,34.64101615137755,6,0.0,20.248456731316587,40.124805295477756,1,2,1,4,7.383989457978509,0.0,0,7.383989457978509,1,0,2,0,3,1,2,6,6,2,5,1,33.0,2,2,480,5,5,2,12.96148139681572,8.246211251235321,0.0,0,0.0,0,0,2,2010,8,4,12.230765258120545
102,60,3,1.62035465297284,9.127610724377186,1,3,3,0,4,0,20,2,2,0,5,6,5,25,25,1,1,6,6,1,18.33030277982336,2,4,1,2,4,3,6,0.0,6,0.0,27.2213151776324,27.2213151776324,1,4,1,4,6.884486652042782,27.477263328068172,0,7.4570320891223805,0,0,2,1,3,1,2,7,6,1,5,1,25.0,0,2,476,5,5,2,13.856406460551018,6.782329983125268,0.0,0,0.0,0,0,6,2010,8,4,12.089538829274222
103,90,3,1.5874010519681994,8.85623355614316,1,3,0,0,4,0,20,2,2,2,2,5,5,30,30,1,1,6,6,2,0.0,3,1,3,3,2,4,4,0.0,4,0.0,0.0,0.0,1,4,1,4,7.336285660021297,0.0,0,7.336285660021297,0,0,2,0,4,2,3,8,6,0,3,1,30.0,3,2,410,5,5,2,0.0,0.0,0.0,0,0.0,0,0,6,2009,8,2,11.686576205316552
104,20,3,1.65667160341297,9.249753374333018,1,0,3,0,0,0,5,2,2,0,2,7,5,1,1,1,1,12,13,2,0.0,3,4,2,2,4,3,6,0.0,6,0.0,35.014282800023196,35.014282800023196,1,0,1,4,7.111512116496157,0.0,0,7.111512116496157,0,0,2,0,3,1,2,6,6,0,3,1,1.0,2,3,740,5,5,2,0.0,6.0,0.0,0,0.0,0,0,5,2010,8,4,12.200557464842063
105,50,4,1.6007244024062175,8.956479847999912,1,3,3,0,0,0,9,2,2,0,0,7,4,76,57,1,1,11,12,1,24.49489742783178,3,1,2,4,4,3,3,14.966629547095765,6,0.0,28.5657137141714,32.2490309931942,1,0,1,1,7.111512116496157,24.331050121192877,0,7.505492274737424,0,0,1,1,4,1,3,7,6,2,5,5,56.0,3,1,240,5,5,2,0.0,0.0,0.0,0,13.564659966250536,0,0,6,2007,8,4,12.040608205802641
106,60,1,1.6156234211948597,9.14580185083861,1,3,3,0,4,0,21,2,2,0,5,8,5,5,4,3,1,12,13,1,27.712812921102035,2,4,2,0,4,3,6,0.0,6,0.0,32.449961479175904,32.449961479175904,1,0,1,4,6.959398512133975,30.643106892089126,0,7.596894438144544,0,0,2,1,3,1,2,9,6,1,2,1,5.0,2,2,648,5,5,2,11.832159566199232,6.708203932499369,0.0,0,0.0,0,0,8,2008,8,4,12.429216196844383
107,30,4,1.5760586001492374,9.287301413112312,1,3,3,0,4,0,17,2,2,0,2,4,7,122,12,4,1,12,13,2,0.0,3,4,0,1,4,3,6,0.0,6,0.0,25.317977802344327,25.317977802344327,1,2,1,4,6.953684210870537,0.0,0,6.953684210870537,0,0,1,0,2,1,3,6,6,0,3,5,53.0,3,1,273,1,1,0,0.0,0.0,0.0,0,0.0,0,450,8,2007,8,4,11.512925464970229
108,20,4,1.544452104946379,8.699514748210191,1,3,3,0,4,0,17,2,2,0,2,5,5,60,58,1,1,12,13,2,0.0,3,4,1,4,4,3,0,10.198039027185569,1,13.0,22.715633383201094,28.089143810376278,1,0,1,4,6.670766320845874,0.0,0,6.670766320845874,0,0,1,0,2,1,3,5,6,0,3,5,60.0,3,1,250,5,5,2,0.0,0.0,0.0,0,0.0,0,0,4,2008,8,5,11.652687407345388
109,50,4,1.6382488834516562,9.047821442478408,1,3,3,0,0,0,9,0,2,0,0,5,7,88,2,1,1,5,5,2,0.0,3,4,1,4,4,3,6,0.0,6,0.0,28.160255680657446,28.160255680657446,2,4,0,1,6.904750769961838,22.80350850198276,0,7.324489979348532,0,0,2,0,3,1,1,7,6,0,3,6,0.0,1,0,0,3,3,0,0.0,0.0,12.0,0,0.0,0,0,8,2007,8,4,11.652687407345388
110,20,3,1.6771680819442163,9.371693622333941,1,0,3,0,4,0,14,2,2,0,2,6,6,33,33,3,1,9,10,1,21.908902300206645,3,4,1,2,4,3,1,26.551836094703507,6,0.0,33.74907406137241,42.941821107167776,1,0,1,4,7.519692404116539,0.0,0,7.519692404116539,0,0,2,0,3,1,3,7,6,1,5,1,33.0,2,2,546,5,5,2,0.0,11.045361017187261,0.0,0,0.0,0,0,1,2010,0,4,12.154779351142624
111,50,3,1.6156234211948597,9.161675199994901,1,3,3,0,4,0,7,2,2,0,0,6,4,52,34,1,1,13,14,2,0.0,3,4,1,4,0,3,5,21.071307505705477,6,0.0,23.45207879911715,31.52776554086889,1,2,1,4,7.103322062526113,25.278449319529077,0,7.5256399750415355,0,0,2,0,4,1,3,7,6,0,3,1,52.0,3,1,325,5,5,2,13.490737563232042,0.0,0.0,0,0.0,0,0,10,2006,8,4,11.82700601127654
112,80,3,1.6007244024062175,8.955448122347393,1,0,3,0,4,0,8,2,2,0,7,7,5,10,10,1,1,12,13,2,0.0,3,4,2,2,4,3,2,15.811388300841896,6,0.0,11.575836902790225,19.595917942265423,1,0,1,4,6.651571873589727,25.612496949731394,0,7.265429723253953,0,0,2,1,3,1,3,7,6,1,5,3,10.0,0,2,400,5,5,2,13.416407864998739,0.0,0.0,0,0.0,0,0,4,2010,8,4,12.100712129872347
113,60,3,1.62035465297284,9.206834232646894,1,3,3,0,4,0,5,2,2,0,5,7,5,0,0,1,1,12,13,3,14.832396974191326,2,4,2,0,4,0,2,31.368774282716245,6,0.0,16.73320053068151,35.552777669262355,1,0,1,4,7.156176637480615,37.603191353926334,0,7.899524472032198,1,0,2,1,4,1,0,10,6,1,2,3,0.0,0,3,792,5,5,2,10.954451150103322,13.564659966250536,0.0,0,12.96148139681572,0,0,10,2007,6,5,12.858319703517948
114,20,3,1.6007244024062175,9.95227771670556,1,3,0,0,0,0,6,2,2,0,2,6,5,54,54,3,1,13,14,1,13.564659966250536,3,2,1,2,4,2,0,5.916079783099616,5,29.478805945967352,30.083217912982647,42.532340636273474,1,4,1,4,7.7226775164680035,0.0,0,7.7226775164680035,1,0,2,0,3,1,2,7,6,2,2,2,54.0,3,2,450,5,5,2,12.884098726725126,10.954451150103322,13.856406460551018,0,0.0,0,0,10,2007,0,0,12.287652632522597
115,70,3,1.5789558319019596,8.889997357284841,1,0,3,0,4,1,6,2,2,0,5,6,8,62,5,2,1,13,14,2,0.0,3,4,1,4,4,3,0,27.820855486487112,3,12.24744871391589,10.198039027185569,32.0624390837628,1,0,1,4,7.269616749608169,29.732137494637012,0,7.749322464660356,1,0,2,1,3,1,2,9,6,1,5,5,62.0,3,1,180,5,5,2,14.966629547095765,0.0,0.0,0,0.0,0,0,7,2007,8,4,12.46651198158808
116,160,1,1.4796681446837607,8.080237416216702,1,3,3,0,0,0,21,2,2,4,5,6,5,8,8,1,1,8,8,1,33.60059523282288,3,4,2,2,4,3,2,20.46948949045872,6,0.0,17.60681686165901,27.0,1,2,1,4,6.591673732008658,27.0,0,7.284820912568604,0,0,2,1,2,1,3,5,6,1,1,5,8.0,3,2,440,5,5,2,0.0,5.656854249492381,0.0,0,0.0,0,0,6,2007,8,4,12.078239274020289
